name,date,rank,diff
킹 오브 파이터 올스타,2019_09_03,101,0
킹 오브 파이터 올스타,2019_09_04,101,0
킹 오브 파이터 올스타,2019_09_05,101,0
킹 오브 파이터 올스타,2019_09_06,101,0
킹 오브 파이터 올스타,2019_09_07,101,0
킹 오브 파이터 올스타,2019_09_08,101,0
킹 오브 파이터 올스타,2019_09_09,101,0
킹 오브 파이터 올스타,2019_09_10,101,0
킹 오브 파이터 올스타,2019_09_11,101,0
킹 오브 파이터 올스타,2019_09_12,101,0
킹 오브 파이터 올스타,2019_09_13,101,0
킹 오브 파이터 올스타,2019_09_14,101,0
킹 오브 파이터 올스타,2019_09_15,101,0
킹 오브 파이터 올스타,2019_09_16,101,0
킹 오브 파이터 올스타,2019_09_17,101,0
킹 오브 파이터 올스타,2019_09_18,101,0
킹 오브 파이터 올스타,2019_09_19,101,0
킹 오브 파이터 올스타,2019_09_20,101,0
킹 오브 파이터 올스타,2019_09_21,101,0
킹 오브 파이터 올스타,2019_09_22,101,0
킹 오브 파이터 올스타,2019_09_23,101,0
킹 오브 파이터 올스타,2019_09_24,101,0
킹 오브 파이터 올스타,2019_09_25,101,0
킹 오브 파이터 올스타,2019_09_26,101,0
킹 오브 파이터 올스타,2019_09_27,101,0
킹 오브 파이터 올스타,2019_09_28,101,0
킹 오브 파이터 올스타,2019_09_29,101,0
킹 오브 파이터 올스타,2019_09_30,101,0
킹 오브 파이터 올스타,2019_10_01,101,0
킹 오브 파이터 올스타,2019_10_02,101,0
킹 오브 파이터 올스타,2019_10_03,101,0
킹 오브 파이터 올스타,2019_10_04,101,0
킹 오브 파이터 올스타,2019_10_05,101,0
킹 오브 파이터 올스타,2019_10_06,101,0
킹 오브 파이터 올스타,2019_10_07,101,0
킹 오브 파이터 올스타,2019_10_08,101,0
킹 오브 파이터 올스타,2019_10_09,101,0
킹 오브 파이터 올스타,2019_10_10,101,0
킹 오브 파이터 올스타,2019_10_11,101,0
킹 오브 파이터 올스타,2019_10_12,101,0
킹 오브 파이터 올스타,2019_10_13,101,0
킹 오브 파이터 올스타,2019_10_14,101,0
킹 오브 파이터 올스타,2019_10_15,101,0
킹 오브 파이터 올스타,2019_10_16,101,0
킹 오브 파이터 올스타,2019_10_17,101,0
킹 오브 파이터 올스타,2019_10_18,101,0
킹 오브 파이터 올스타,2019_10_19,101,0
킹 오브 파이터 올스타,2019_10_20,101,0
킹 오브 파이터 올스타,2019_10_21,101,0
킹 오브 파이터 올스타,2019_10_22,101,0
킹 오브 파이터 올스타,2019_10_23,101,0
킹 오브 파이터 올스타,2019_10_24,101,0
킹 오브 파이터 올스타,2019_10_25,101,0
킹 오브 파이터 올스타,2019_10_26,101,0
킹 오브 파이터 올스타,2019_10_27,101,0
킹 오브 파이터 올스타,2019_10_28,101,0
킹 오브 파이터 올스타,2019_10_29,101,0
킹 오브 파이터 올스타,2019_10_30,101,0
킹 오브 파이터 올스타,2019_10_31,101,0
킹 오브 파이터 올스타,2019_11_01,101,0
킹 오브 파이터 올스타,2019_11_02,101,0
킹 오브 파이터 올스타,2019_11_03,101,0
킹 오브 파이터 올스타,2019_11_04,101,0
킹 오브 파이터 올스타,2019_11_05,101,0
킹 오브 파이터 올스타,2019_11_06,101,0
킹 오브 파이터 올스타,2019_11_07,101,0
킹 오브 파이터 올스타,2019_11_08,101,0
킹 오브 파이터 올스타,2019_11_09,101,0
킹 오브 파이터 올스타,2019_11_10,101,0
킹 오브 파이터 올스타,2019_11_11,101,0
킹 오브 파이터 올스타,2019_11_12,101,0
킹 오브 파이터 올스타,2019_11_13,101,0
킹 오브 파이터 올스타,2019_11_14,101,0
킹 오브 파이터 올스타,2019_11_15,101,0
킹 오브 파이터 올스타,2019_11_16,101,0
킹 오브 파이터 올스타,2019_11_17,101,0
킹 오브 파이터 올스타,2019_11_18,101,0
킹 오브 파이터 올스타,2019_11_19,101,0
킹 오브 파이터 올스타,2019_11_20,101,0
킹 오브 파이터 올스타,2019_11_21,101,0
킹 오브 파이터 올스타,2019_11_22,101,34
킹 오브 파이터 올스타,2019_11_23,67,19
킹 오브 파이터 올스타,2019_11_24,48,13
킹 오브 파이터 올스타,2019_11_25,35,2
킹 오브 파이터 올스타,2019_11_26,33,1
킹 오브 파이터 올스타,2019_11_27,34,4
킹 오브 파이터 올스타,2019_11_28,38,8
킹 오브 파이터 올스타,2019_11_29,46,0
바이러스 워 - 우주 슈팅 게임,2019_09_01,22,5
바이러스 워 - 우주 슈팅 게임,2019_09_02,27,74
바이러스 워 - 우주 슈팅 게임,2019_09_03,101,72
바이러스 워 - 우주 슈팅 게임,2019_09_04,29,2
바이러스 워 - 우주 슈팅 게임,2019_09_05,31,6
바이러스 워 - 우주 슈팅 게임,2019_09_06,37,1
바이러스 워 - 우주 슈팅 게임,2019_09_07,38,2
바이러스 워 - 우주 슈팅 게임,2019_09_08,40,5
바이러스 워 - 우주 슈팅 게임,2019_09_09,45,2
바이러스 워 - 우주 슈팅 게임,2019_09_10,47,8
바이러스 워 - 우주 슈팅 게임,2019_09_11,39,1
바이러스 워 - 우주 슈팅 게임,2019_09_12,40,13
바이러스 워 - 우주 슈팅 게임,2019_09_13,53,6
바이러스 워 - 우주 슈팅 게임,2019_09_14,59,4
바이러스 워 - 우주 슈팅 게임,2019_09_15,63,4
바이러스 워 - 우주 슈팅 게임,2019_09_16,67,3
바이러스 워 - 우주 슈팅 게임,2019_09_17,70,5
바이러스 워 - 우주 슈팅 게임,2019_09_18,75,3
바이러스 워 - 우주 슈팅 게임,2019_09_19,78,22
바이러스 워 - 우주 슈팅 게임,2019_09_20,56,5
바이러스 워 - 우주 슈팅 게임,2019_09_21,61,31
바이러스 워 - 우주 슈팅 게임,2019_09_22,30,3
바이러스 워 - 우주 슈팅 게임,2019_09_23,27,2
바이러스 워 - 우주 슈팅 게임,2019_09_24,29,5
바이러스 워 - 우주 슈팅 게임,2019_09_25,24,0
바이러스 워 - 우주 슈팅 게임,2019_09_26,24,3
바이러스 워 - 우주 슈팅 게임,2019_09_27,21,2
바이러스 워 - 우주 슈팅 게임,2019_09_28,23,1
바이러스 워 - 우주 슈팅 게임,2019_09_29,24,5
바이러스 워 - 우주 슈팅 게임,2019_09_30,19,1
바이러스 워 - 우주 슈팅 게임,2019_10_01,18,2
바이러스 워 - 우주 슈팅 게임,2019_10_02,20,3
바이러스 워 - 우주 슈팅 게임,2019_10_03,23,0
바이러스 워 - 우주 슈팅 게임,2019_10_04,23,2
바이러스 워 - 우주 슈팅 게임,2019_10_05,25,2
바이러스 워 - 우주 슈팅 게임,2019_10_06,23,1
바이러스 워 - 우주 슈팅 게임,2019_10_07,24,1
바이러스 워 - 우주 슈팅 게임,2019_10_08,25,5
바이러스 워 - 우주 슈팅 게임,2019_10_09,30,1
바이러스 워 - 우주 슈팅 게임,2019_10_10,31,0
바이러스 워 - 우주 슈팅 게임,2019_10_11,31,5
바이러스 워 - 우주 슈팅 게임,2019_10_12,36,6
바이러스 워 - 우주 슈팅 게임,2019_10_13,42,2
바이러스 워 - 우주 슈팅 게임,2019_10_14,44,0
바이러스 워 - 우주 슈팅 게임,2019_10_15,44,1
바이러스 워 - 우주 슈팅 게임,2019_10_16,43,0
바이러스 워 - 우주 슈팅 게임,2019_10_17,43,1
바이러스 워 - 우주 슈팅 게임,2019_10_18,44,1
바이러스 워 - 우주 슈팅 게임,2019_10_19,43,6
바이러스 워 - 우주 슈팅 게임,2019_10_20,37,9
바이러스 워 - 우주 슈팅 게임,2019_10_21,46,1
바이러스 워 - 우주 슈팅 게임,2019_10_22,45,0
바이러스 워 - 우주 슈팅 게임,2019_10_23,45,5
바이러스 워 - 우주 슈팅 게임,2019_10_24,40,1
바이러스 워 - 우주 슈팅 게임,2019_10_25,39,3
바이러스 워 - 우주 슈팅 게임,2019_10_26,42,19
바이러스 워 - 우주 슈팅 게임,2019_10_27,61,18
바이러스 워 - 우주 슈팅 게임,2019_10_28,43,2
바이러스 워 - 우주 슈팅 게임,2019_10_29,41,7
바이러스 워 - 우주 슈팅 게임,2019_10_30,34,1
바이러스 워 - 우주 슈팅 게임,2019_10_31,35,1
바이러스 워 - 우주 슈팅 게임,2019_11_01,34,1
바이러스 워 - 우주 슈팅 게임,2019_11_02,35,13
바이러스 워 - 우주 슈팅 게임,2019_11_03,48,9
바이러스 워 - 우주 슈팅 게임,2019_11_04,39,12
바이러스 워 - 우주 슈팅 게임,2019_11_05,51,4
바이러스 워 - 우주 슈팅 게임,2019_11_06,55,2
바이러스 워 - 우주 슈팅 게임,2019_11_07,53,1
바이러스 워 - 우주 슈팅 게임,2019_11_08,52,7
바이러스 워 - 우주 슈팅 게임,2019_11_09,59,1
바이러스 워 - 우주 슈팅 게임,2019_11_10,60,13
바이러스 워 - 우주 슈팅 게임,2019_11_11,47,4
바이러스 워 - 우주 슈팅 게임,2019_11_12,43,8
바이러스 워 - 우주 슈팅 게임,2019_11_13,35,3
바이러스 워 - 우주 슈팅 게임,2019_11_14,32,0
바이러스 워 - 우주 슈팅 게임,2019_11_15,32,2
바이러스 워 - 우주 슈팅 게임,2019_11_16,34,1
바이러스 워 - 우주 슈팅 게임,2019_11_17,35,15
바이러스 워 - 우주 슈팅 게임,2019_11_18,50,0
바이러스 워 - 우주 슈팅 게임,2019_11_19,50,8
바이러스 워 - 우주 슈팅 게임,2019_11_20,42,3
바이러스 워 - 우주 슈팅 게임,2019_11_21,45,17
바이러스 워 - 우주 슈팅 게임,2019_11_22,62,15
바이러스 워 - 우주 슈팅 게임,2019_11_23,47,8
바이러스 워 - 우주 슈팅 게임,2019_11_24,55,1
바이러스 워 - 우주 슈팅 게임,2019_11_25,54,1
바이러스 워 - 우주 슈팅 게임,2019_11_26,55,4
바이러스 워 - 우주 슈팅 게임,2019_11_27,51,5
바이러스 워 - 우주 슈팅 게임,2019_11_28,46,3
바이러스 워 - 우주 슈팅 게임,2019_11_29,49,0
염왕이 뿔났다,2019_11_19,101,0
염왕이 뿔났다,2019_11_20,101,91
염왕이 뿔났다,2019_11_21,10,2
염왕이 뿔났다,2019_11_22,8,3
염왕이 뿔났다,2019_11_23,5,8
염왕이 뿔났다,2019_11_24,13,4
염왕이 뿔났다,2019_11_25,17,9
염왕이 뿔났다,2019_11_26,26,4
염왕이 뿔났다,2019_11_27,30,2
염왕이 뿔났다,2019_11_28,32,15
염왕이 뿔났다,2019_11_29,47,0
Sandwich!,2019_09_01,11,2
Sandwich!,2019_09_02,13,0
Sandwich!,2019_09_03,13,1
Sandwich!,2019_09_04,14,1
Sandwich!,2019_09_05,13,3
Sandwich!,2019_09_06,16,8
Sandwich!,2019_09_07,24,2
Sandwich!,2019_09_08,26,16
Sandwich!,2019_09_09,42,3
Sandwich!,2019_09_10,45,31
Sandwich!,2019_09_11,76,12
Sandwich!,2019_09_12,88,13
Sandwich!,2019_09_13,101,0
Sandwich!,2019_09_14,101,0
Sandwich!,2019_09_15,101,0
Sandwich!,2019_09_16,101,0
Sandwich!,2019_09_17,101,0
Sandwich!,2019_09_18,101,0
Sandwich!,2019_09_19,101,0
Sandwich!,2019_09_20,101,0
Sandwich!,2019_09_21,101,0
Sandwich!,2019_09_22,101,0
Sandwich!,2019_09_23,101,0
Sandwich!,2019_09_24,101,0
Sandwich!,2019_09_25,101,0
Sandwich!,2019_09_26,101,0
Sandwich!,2019_09_27,101,0
Sandwich!,2019_09_28,101,0
Sandwich!,2019_09_29,101,0
Sandwich!,2019_09_30,101,0
Sandwich!,2019_10_01,101,0
Sandwich!,2019_10_02,101,0
Sandwich!,2019_10_03,101,0
Sandwich!,2019_10_04,101,0
Sandwich!,2019_10_05,101,0
Sandwich!,2019_10_06,101,0
Sandwich!,2019_10_07,101,0
Sandwich!,2019_10_08,101,0
Sandwich!,2019_10_09,101,0
Sandwich!,2019_10_10,101,0
Sandwich!,2019_10_11,101,0
Sandwich!,2019_10_12,101,0
Sandwich!,2019_10_13,101,0
Sandwich!,2019_10_14,101,0
Sandwich!,2019_10_15,101,0
Sandwich!,2019_10_16,101,0
Sandwich!,2019_10_17,101,0
Sandwich!,2019_10_18,101,0
Sandwich!,2019_10_19,101,0
Sandwich!,2019_10_20,101,5
Sandwich!,2019_10_21,96,33
Sandwich!,2019_10_22,63,1
Sandwich!,2019_10_23,64,11
Sandwich!,2019_10_24,75,26
Sandwich!,2019_10_25,101,0
Sandwich!,2019_10_26,101,0
Sandwich!,2019_10_27,101,0
Sandwich!,2019_10_28,101,0
Sandwich!,2019_10_29,101,0
Sandwich!,2019_10_30,101,0
Sandwich!,2019_10_31,101,0
Sandwich!,2019_11_01,101,0
Sandwich!,2019_11_02,101,0
Sandwich!,2019_11_03,101,0
Sandwich!,2019_11_04,101,0
Sandwich!,2019_11_05,101,0
Sandwich!,2019_11_06,101,0
Sandwich!,2019_11_07,101,0
Sandwich!,2019_11_08,101,0
Sandwich!,2019_11_09,101,0
Sandwich!,2019_11_10,101,0
Sandwich!,2019_11_11,101,0
Sandwich!,2019_11_12,101,0
Sandwich!,2019_11_13,101,0
Sandwich!,2019_11_14,101,0
Sandwich!,2019_11_15,101,0
Sandwich!,2019_11_16,101,0
Sandwich!,2019_11_17,101,0
Sandwich!,2019_11_18,101,0
Sandwich!,2019_11_19,101,0
Sandwich!,2019_11_20,101,0
Sandwich!,2019_11_21,101,0
Sandwich!,2019_11_22,101,17
Sandwich!,2019_11_23,84,26
Sandwich!,2019_11_24,58,21
Sandwich!,2019_11_25,37,6
Sandwich!,2019_11_26,31,2
Sandwich!,2019_11_27,33,1
Sandwich!,2019_11_28,34,0
Sandwich!,2019_11_29,34,0
계급장 키우기,2019_09_01,101,0
계급장 키우기,2019_09_02,101,0
계급장 키우기,2019_09_03,101,0
계급장 키우기,2019_09_04,101,0
계급장 키우기,2019_09_05,101,0
계급장 키우기,2019_09_06,101,0
계급장 키우기,2019_09_07,101,0
계급장 키우기,2019_09_08,101,0
계급장 키우기,2019_09_09,101,0
계급장 키우기,2019_09_10,101,0
계급장 키우기,2019_09_11,101,0
계급장 키우기,2019_09_12,101,0
계급장 키우기,2019_09_13,101,0
계급장 키우기,2019_09_14,101,0
계급장 키우기,2019_09_15,101,0
계급장 키우기,2019_09_16,101,0
계급장 키우기,2019_09_17,101,0
계급장 키우기,2019_09_18,101,0
계급장 키우기,2019_09_19,101,0
계급장 키우기,2019_09_20,101,0
계급장 키우기,2019_09_21,101,0
계급장 키우기,2019_09_22,101,0
계급장 키우기,2019_09_23,101,0
계급장 키우기,2019_09_24,101,0
계급장 키우기,2019_09_25,101,0
계급장 키우기,2019_09_26,101,0
계급장 키우기,2019_09_27,101,0
계급장 키우기,2019_09_28,101,0
계급장 키우기,2019_09_29,101,0
계급장 키우기,2019_09_30,101,0
계급장 키우기,2019_10_01,101,0
계급장 키우기,2019_10_02,101,0
계급장 키우기,2019_10_03,101,0
계급장 키우기,2019_10_04,101,0
계급장 키우기,2019_10_05,101,0
계급장 키우기,2019_10_06,101,0
계급장 키우기,2019_10_07,101,0
계급장 키우기,2019_10_08,101,0
계급장 키우기,2019_10_09,101,0
계급장 키우기,2019_10_10,101,0
계급장 키우기,2019_10_11,101,0
계급장 키우기,2019_10_12,101,0
계급장 키우기,2019_10_13,101,0
계급장 키우기,2019_10_14,101,0
계급장 키우기,2019_10_15,101,0
계급장 키우기,2019_10_16,101,0
계급장 키우기,2019_10_17,101,0
계급장 키우기,2019_10_18,101,0
계급장 키우기,2019_10_19,101,0
계급장 키우기,2019_10_20,101,0
계급장 키우기,2019_10_21,101,0
계급장 키우기,2019_10_22,101,0
계급장 키우기,2019_10_23,101,0
계급장 키우기,2019_10_24,101,0
계급장 키우기,2019_10_25,101,0
계급장 키우기,2019_10_26,101,0
계급장 키우기,2019_10_27,101,0
계급장 키우기,2019_10_28,101,0
계급장 키우기,2019_10_29,101,0
계급장 키우기,2019_10_30,101,0
계급장 키우기,2019_10_31,101,0
계급장 키우기,2019_11_01,101,0
계급장 키우기,2019_11_02,101,0
계급장 키우기,2019_11_03,101,0
계급장 키우기,2019_11_04,101,0
계급장 키우기,2019_11_05,101,0
계급장 키우기,2019_11_06,101,0
계급장 키우기,2019_11_07,101,0
계급장 키우기,2019_11_08,101,0
계급장 키우기,2019_11_09,101,0
계급장 키우기,2019_11_10,101,0
계급장 키우기,2019_11_11,101,0
계급장 키우기,2019_11_12,101,0
계급장 키우기,2019_11_13,101,0
계급장 키우기,2019_11_14,101,0
계급장 키우기,2019_11_15,101,0
계급장 키우기,2019_11_16,101,0
계급장 키우기,2019_11_17,101,0
계급장 키우기,2019_11_18,101,0
계급장 키우기,2019_11_19,101,0
계급장 키우기,2019_11_20,101,0
계급장 키우기,2019_11_21,101,0
계급장 키우기,2019_11_22,101,0
계급장 키우기,2019_11_23,101,0
계급장 키우기,2019_11_24,101,29
계급장 키우기,2019_11_25,72,31
계급장 키우기,2019_11_26,41,9
계급장 키우기,2019_11_27,32,2
계급장 키우기,2019_11_28,30,10
계급장 키우기,2019_11_29,40,0
킹 오브 타워,2019_10_14,101,0
킹 오브 타워,2019_10_15,101,0
킹 오브 타워,2019_10_16,101,0
킹 오브 타워,2019_10_17,101,0
킹 오브 타워,2019_10_18,101,0
킹 오브 타워,2019_10_19,101,0
킹 오브 타워,2019_10_20,101,0
킹 오브 타워,2019_10_21,101,83
킹 오브 타워,2019_10_22,18,2
킹 오브 타워,2019_10_23,16,13
킹 오브 타워,2019_10_24,3,0
킹 오브 타워,2019_10_25,3,1
킹 오브 타워,2019_10_26,4,1
킹 오브 타워,2019_10_27,5,8
킹 오브 타워,2019_10_28,13,9
킹 오브 타워,2019_10_29,22,2
킹 오브 타워,2019_10_30,20,15
킹 오브 타워,2019_10_31,5,3
킹 오브 타워,2019_11_01,8,2
킹 오브 타워,2019_11_02,10,3
킹 오브 타워,2019_11_03,7,2
킹 오브 타워,2019_11_04,5,5
킹 오브 타워,2019_11_05,10,0
킹 오브 타워,2019_11_06,10,4
킹 오브 타워,2019_11_07,6,2
킹 오브 타워,2019_11_08,4,1
킹 오브 타워,2019_11_09,5,1
킹 오브 타워,2019_11_10,6,0
킹 오브 타워,2019_11_11,6,0
킹 오브 타워,2019_11_12,6,2
킹 오브 타워,2019_11_13,4,0
킹 오브 타워,2019_11_14,4,0
킹 오브 타워,2019_11_15,4,2
킹 오브 타워,2019_11_16,6,0
킹 오브 타워,2019_11_17,6,0
킹 오브 타워,2019_11_18,6,0
킹 오브 타워,2019_11_19,6,1
킹 오브 타워,2019_11_20,5,1
킹 오브 타워,2019_11_21,6,3
킹 오브 타워,2019_11_22,9,0
킹 오브 타워,2019_11_23,9,3
킹 오브 타워,2019_11_24,12,1
킹 오브 타워,2019_11_25,11,2
킹 오브 타워,2019_11_26,13,0
킹 오브 타워,2019_11_27,13,1
킹 오브 타워,2019_11_28,14,1
킹 오브 타워,2019_11_29,15,0
